Topic,ID_pos,ID_neg
6,5256,4237
6,5256,4209
6,5256,4099
6,5256,4759
6,5256,4111
6,5256,5389
6,5256,5267
6,5256,5041
6,4904,3770
6,4904,4448
6,4904,4324
6,4904,4902
6,4904,4938
6,4904,4868
6,4904,4722
6,4904,4753
6,4904,4716
6,4904,5419
6,4904,5140
6,4904,4568
6,4904,4245
6,4904,4816
6,4904,5033
6,4904,4530
6,4904,4454
6,4904,3916
6,4904,5332
6,4904,4003
6,4904,4459
6,4904,4380
6,4904,4360
6,4904,4365
6,4904,4323
6,4904,4237
6,4904,4209
6,4904,4099
6,4904,4759
6,4904,4111
6,4904,5389
6,4904,5267
6,4904,5041
6,4889,3770
6,4889,4448
6,4889,4324
6,4889,4902
6,4889,4938
6,4889,4868
6,4889,4722
6,4889,4753
6,4889,4716
6,4889,5419
6,4889,5140
6,4889,4568
6,4889,4245
6,4889,4816
6,4889,5033
6,4889,4530
6,4889,4454
6,4889,3916
6,4889,5332
6,4889,4003
6,4889,4459
6,4889,4380
6,4889,4360
6,4889,4365
6,4889,4323
6,4889,4237
6,4889,4209
6,4889,4099
6,4889,4759
6,4889,4111
6,4889,5389
6,4889,5267
6,4889,5041
6,4829,3770
6,4829,4448
6,4829,4324
6,4829,4902
6,4829,4938
6,4829,4868
6,4829,4722
6,4829,4753
6,4829,4716
6,4829,5419
6,4829,5140
6,4829,4568
6,4829,4245
6,4829,4816
6,4829,5033
6,4829,4530
6,4829,4454
6,4829,3916
6,4829,5332
6,4829,4003
6,4829,4459
6,4829,4380
6,4829,4360
6,4829,4365
6,4829,4323
6,4829,4237
6,4829,4209
6,4829,4099
6,4829,4759
6,4829,4111
6,4829,5389
6,4829,5267
6,4829,5041
6,4499,3770
6,4499,4448
6,4499,4324
6,4499,4902
6,4499,4938
6,4499,4868
6,4499,4722
6,4499,4753
6,4499,4716
6,4499,5419
6,4499,5140
6,4499,4568
6,4499,4245
6,4499,4816
6,4499,5033
6,4499,4530
6,4499,4454
6,4499,3916
6,4499,5332
6,4499,4003
6,4499,4459
6,4499,4380
6,4499,4360
6,4499,4365
6,4499,4323
6,4499,4237
6,4499,4209
6,4499,4099
6,4499,4759
6,4499,4111
6,4499,5389
6,4499,5267
6,4499,5041
6,4451,3770
6,4451,4448
6,4451,4324
6,4451,4902
6,4451,4938
6,4451,4868
6,4451,4722
6,4451,4753
6,4451,4716
6,4451,5419
6,4451,5140
6,4451,4568
6,4451,4245
6,4451,4816
6,4451,5033
6,4451,4530
6,4451,4454
6,4451,3916
6,4451,5332
6,4451,4003
6,4451,4459
6,4451,4380
6,4451,4360
6,4451,4365
6,4451,4323
6,4451,4237
6,4451,4209
6,4451,4099
6,4451,4759
6,4451,4111
6,4451,5389
6,4451,5267
6,4451,5041
6,5047,3770
6,5047,4448
6,5047,4324
6,5047,4902
6,5047,4938
6,5047,4868
6,5047,4722
6,5047,4753
6,5047,4716
6,5047,5419
6,5047,5140
6,5047,4568
6,5047,4245
6,5047,4816
6,5047,5033
6,5047,4530
6,5047,4454
6,5047,3916
6,5047,5332
6,5047,4003
6,5047,4459
6,5047,4380
6,5047,4360
6,5047,4365
6,5047,4323
6,5047,4237
6,5047,4209
6,5047,4099
6,5047,4759
6,5047,4111
6,5047,5389
6,5047,5267
6,5047,5041
6,4727,3770
6,4727,4448
6,4727,4324
6,4727,4902
6,4727,4938
6,4727,4868
6,4727,4722
6,4727,4753
6,4727,4716
6,4727,5419
6,4727,5140
6,4727,4568
6,4727,4245
6,4727,4816
6,4727,5033
6,4727,4530
6,4727,4454
6,4727,3916
6,4727,5332
6,4727,4003
6,4727,4459
6,4727,4380
6,4727,4360
6,4727,4365
6,4727,4323
6,4727,4237
6,4727,4209
6,4727,4099
6,4727,4759
6,4727,4111
6,4727,5389
6,4727,5267
6,4727,5041
6,4558,3770
6,4558,4448
6,4558,4324
6,4558,4902
6,4558,4938
6,4558,4868
6,4558,4722
6,4558,4753
6,4558,4716
6,4558,5419
6,4558,5140
6,4558,4568
6,4558,4245
6,4558,4816
6,4558,5033
6,4558,4530
6,4558,4454
6,4558,3916
6,4558,5332
6,4558,4003
6,4558,4459
6,4558,4380
6,4558,4360
6,4558,4365
6,4558,4323
6,4558,4237
6,4558,4209
6,4558,4099
6,4558,4759
6,4558,4111
6,4558,5389
6,4558,5267
6,4558,5041
6,4543,3770
6,4543,4448
6,4543,4324
6,4543,4902
6,4543,4938
6,4543,4868
6,4543,4722
6,4543,4753
6,4543,4716
6,4543,5419
6,4543,5140
6,4543,4568
6,4543,4245
6,4543,4816
6,4543,5033
6,4543,4530
6,4543,4454
6,4543,3916
6,4543,5332
6,4543,4003
6,4543,4459
6,4543,4380
6,4543,4360
6,4543,4365
6,4543,4323
6,4543,4237
6,4543,4209
6,4543,4099
6,4543,4759
6,4543,4111
6,4543,5389
6,4543,5267
6,4543,5041
6,4719,3770
6,4719,4448
6,4719,4324
6,4719,4902
6,4719,4938
6,4719,4868
6,4719,4722
6,4719,4753
6,4719,4716
6,4719,5419
6,4719,5140
6,4719,4568
6,4719,4245
6,4719,4816
6,4719,5033
6,4719,4530
6,4719,4454
6,4719,3916
6,4719,5332
6,4719,4003
6,4719,4459
6,4719,4380
6,4719,4360
6,4719,4365
6,4719,4323
6,4719,4237
6,4719,4209
6,4719,4099
6,4719,4759
6,4719,4111
6,4719,5389
6,4719,5267
6,4719,5041
6,4747,3770
6,4747,4448
6,4747,4324
6,4747,4902
6,4747,4938
6,4747,4868
6,4747,4722
6,4747,4753
6,4747,4716
6,4747,5419
6,4747,5140
6,4747,4568
6,4747,4245
6,4747,4816
6,4747,5033
6,4747,4530
6,4747,4454
6,4747,3916
6,4747,5332
6,4747,4003
6,4747,4459
6,4747,4380
6,4747,4360
6,4747,4365
6,4747,4323
6,4747,4237
6,4747,4209
6,4747,4099
6,4747,4759
6,4747,4111
6,4747,5389
6,4747,5267
6,4747,5041
6,4541,3770
6,4541,4448
6,4541,4324
6,4541,4902
6,4541,4938
6,4541,4868
6,4541,4722
6,4541,4753
6,4541,4716
6,4541,5419
6,4541,5140
6,4541,4568
6,4541,4245
6,4541,4816
6,4541,5033
6,4541,4530
6,4541,4454
6,4541,3916
6,4541,5332
6,4541,4003
6,4541,4459
6,4541,4380
6,4541,4360
6,4541,4365
6,4541,4323
6,4541,4237
6,4541,4209
6,4541,4099
6,4541,4759
6,4541,4111
6,4541,5389
6,4541,5267
6,4541,5041
6,3914,3770
6,3914,4448
6,3914,4324
6,3914,4902
6,3914,4938
6,3914,4868
6,3914,4722
6,3914,4753
6,3914,4716
6,3914,5419
6,3914,5140
6,3914,4568
6,3914,4245
6,3914,4816
6,3914,5033
6,3914,4530
6,3914,4454
6,3914,3916
6,3914,5332
6,3914,4003
6,3914,4459
6,3914,4380
6,3914,4360
6,3914,4365
6,3914,4323
6,3914,4237
6,3914,4209
6,3914,4099
6,3914,4759
6,3914,4111
6,3914,5389
6,3914,5267
6,3914,5041
6,5125,3770
6,5125,4448
6,5125,4324
6,5125,4902
6,5125,4938
6,5125,4868
6,5125,4722
6,5125,4753
6,5125,4716
6,5125,5419
6,5125,5140
6,5125,4568
6,5125,4245
6,5125,4816
6,5125,5033
6,5125,4530
6,5125,4454
6,5125,3916
6,5125,5332
6,5125,4003
6,5125,4459
6,5125,4380
6,5125,4360
6,5125,4365
6,5125,4323
6,5125,4237
6,5125,4209
6,5125,4099
6,5125,4759
6,5125,4111
6,5125,5389
6,5125,5267
6,5125,5041
6,5158,3770
6,5158,4448
6,5158,4324
6,5158,4902
6,5158,4938
6,5158,4868
6,5158,4722
6,5158,4753
6,5158,4716
6,5158,5419
6,5158,5140
6,5158,4568
6,5158,4245
6,5158,4816
6,5158,5033
6,5158,4530
6,5158,4454
6,5158,3916
6,5158,5332
6,5158,4003
6,5158,4459
6,5158,4380
6,5158,4360
6,5158,4365
6,5158,4323
6,5158,4237
6,5158,4209
6,5158,4099
6,5158,4759
6,5158,4111
6,5158,5389
6,5158,5267
6,5158,5041
6,4553,3770
6,4553,4448
6,4553,4324
6,4553,4902
6,4553,4938
6,4553,4868
6,4553,4722
6,4553,4753
6,4553,4716
6,4553,5419
6,4553,5140
6,4553,4568
6,4553,4245
6,4553,4816
6,4553,5033
6,4553,4530
6,4553,4454
6,4553,3916
6,4553,5332
6,4553,4003
6,4553,4459
6,4553,4380
6,4553,4360
6,4553,4365
6,4553,4323
6,4553,4237
6,4553,4209
6,4553,4099
6,4553,4759
6,4553,4111
6,4553,5389
6,4553,5267
6,4553,5041
6,5021,3770
6,5021,4448
6,5021,4324
6,5021,4902
6,5021,4938
6,5021,4868
6,5021,4722
6,5021,4753
6,5021,4716
6,5021,5419
6,5021,5140
6,5021,4568
6,5021,4245
6,5021,4816
6,5021,5033
6,5021,4530
6,5021,4454
6,5021,3916
6,5021,5332
6,5021,4003
6,5021,4459
6,5021,4380
6,5021,4360
6,5021,4365
6,5021,4323
6,5021,4237
6,5021,4209
6,5021,4099
6,5021,4759
6,5021,4111
6,5021,5389
6,5021,5267
6,5021,5041
6,5054,3770
6,5054,4448
6,5054,4324
6,5054,4902
6,5054,4938
6,5054,4868
6,5054,4722
6,5054,4753
6,5054,4716
6,5054,5419
6,5054,5140
6,5054,4568
6,5054,4245
6,5054,4816
6,5054,5033
6,5054,4530
6,5054,4454
6,5054,3916
6,5054,5332
6,5054,4003
6,5054,4459
6,5054,4380
6,5054,4360
6,5054,4365
6,5054,4323
6,5054,4237
6,5054,4209
6,5054,4099
6,5054,4759
6,5054,4111
6,5054,5389
6,5054,5267
6,5054,5041
6,4933,3770
6,4933,4448
6,4933,4324
6,4933,4902
6,4933,4938
6,4933,4868
6,4933,4722
6,4933,4753
6,4933,4716
6,4933,5419
6,4933,5140
6,4933,4568
6,4933,4245
6,4933,4816
6,4933,5033
6,4933,4530
6,4933,4454
6,4933,3916
6,4933,5332
6,4933,4003
6,4933,4459
6,4933,4380
6,4933,4360
6,4933,4365
6,4933,4323
6,4933,4237
6,4933,4209
6,4933,4099
6,4933,4759
6,4933,4111
6,4933,5389
6,4933,5267
6,4933,5041
6,5318,3770
6,5318,4448
6,5318,4324
6,5318,4902
6,5318,4938
6,5318,4868
6,5318,4722
6,5318,4753
6,5318,4716
6,5318,5419
6,5318,5140
6,5318,4568
6,5318,4245
6,5318,4816
6,5318,5033
6,5318,4530
6,5318,4454
6,5318,3916
6,5318,5332
6,5318,4003
6,5318,4459
6,5318,4380
6,5318,4360
6,5318,4365
6,5318,4323
6,5318,4237
6,5318,4209
6,5318,4099
6,5318,4759
6,5318,4111
6,5318,5389
6,5318,5267
6,5318,5041
6,4956,3770
6,4956,4448
6,4956,4324
6,4956,4902
6,4956,4938
6,4956,4868
6,4956,4722
6,4956,4753
6,4956,4716
6,4956,5419
6,4956,5140
6,4956,4568
6,4956,4245
6,4956,4816
6,4956,5033
6,4956,4530
6,4956,4454
6,4956,3916
6,4956,5332
6,4956,4003
6,4956,4459
6,4956,4380
6,4956,4360
6,4956,4365
6,4956,4323
6,4956,4237
6,4956,4209
6,4956,4099
6,4956,4759
6,4956,4111
6,4956,5389
6,4956,5267
6,4956,5041
6,5048,3770
6,5048,4448
6,5048,4324
6,5048,4902
6,5048,4938
6,5048,4868
6,5048,4722
6,5048,4753
6,5048,4716
6,5048,5419
6,5048,5140
6,5048,4568
6,5048,4245
6,5048,4816
6,5048,5033
6,5048,4530
6,5048,4454
6,5048,3916
6,5048,5332
6,5048,4003
6,5048,4459
6,5048,4380
6,5048,4360
6,5048,4365
6,5048,4323
6,5048,4237
6,5048,4209
6,5048,4099
6,5048,4759
6,5048,4111
6,5048,5389
6,5048,5267
6,5048,5041
6,4010,3770
6,4010,4448
6,4010,4324
6,4010,4902
6,4010,4938
6,4010,4868
6,4010,4722
6,4010,4753
6,4010,4716
6,4010,5419
6,4010,5140
6,4010,4568
6,4010,4245
6,4010,4816
6,4010,5033
6,4010,4530
6,4010,4454
6,4010,3916
6,4010,5332
6,4010,4003
6,4010,4459
6,4010,4380
6,4010,4360
6,4010,4365
6,4010,4323
6,4010,4237
6,4010,4209
6,4010,4099
6,4010,4759
6,4010,4111
6,4010,5389
6,4010,5267
6,4010,5041
6,3923,3770
6,3923,4448
6,3923,4324
6,3923,4902
6,3923,4938
6,3923,4868
6,3923,4722
6,3923,4753
6,3923,4716
6,3923,5419
6,3923,5140
6,3923,4568
6,3923,4245
6,3923,4816
6,3923,5033
6,3923,4530
6,3923,4454
6,3923,3916
6,3923,5332
6,3923,4003
6,3923,4459
6,3923,4380
6,3923,4360
6,3923,4365
6,3923,4323
6,3923,4237
6,3923,4209
6,3923,4099
6,3923,4759
6,3923,4111
6,3923,5389
6,3923,5267
6,3923,5041
6,3990,3770
6,3990,4448
6,3990,4324
6,3990,4902
6,3990,4938
6,3990,4868
6,3990,4722
6,3990,4753
6,3990,4716
6,3990,5419
6,3990,5140
6,3990,4568
6,3990,4245
6,3990,4816
6,3990,5033
6,3990,4530
6,3990,4454
6,3990,3916
6,3990,5332
6,3990,4003
6,3990,4459
6,3990,4380
6,3990,4360
6,3990,4365
6,3990,4323
6,3990,4237
6,3990,4209
6,3990,4099
6,3990,4759
6,3990,4111
6,3990,5389
6,3990,5267
6,3990,5041
6,4460,3770
6,4460,4448
6,4460,4324
6,4460,4902
6,4460,4938
6,4460,4868
6,4460,4722
6,4460,4753
6,4460,4716
6,4460,5419
6,4460,5140
6,4460,4568
6,4460,4245
6,4460,4816
6,4460,5033
6,4460,4530
6,4460,4454
6,4460,3916
6,4460,5332
6,4460,4003
6,4460,4459
6,4460,4380
6,4460,4360
6,4460,4365
6,4460,4323
6,4460,4237
6,4460,4209
6,4460,4099
6,4460,4759
6,4460,4111
6,4460,5389
6,4460,5267
6,4460,5041
6,4361,3770
6,4361,4448
6,4361,4324
6,4361,4902
6,4361,4938
6,4361,4868
6,4361,4722
6,4361,4753
6,4361,4716
6,4361,5419
6,4361,5140
6,4361,4568
6,4361,4245
6,4361,4816
6,4361,5033
6,4361,4530
6,4361,4454
6,4361,3916
6,4361,5332
6,4361,4003
6,4361,4459
6,4361,4380
6,4361,4360
6,4361,4365
6,4361,4323
6,4361,4237
6,4361,4209
6,4361,4099
6,4361,4759
6,4361,4111
6,4361,5389
6,4361,5267
6,4361,5041
6,4363,3770
6,4363,4448
6,4363,4324
6,4363,4902
6,4363,4938
6,4363,4868
6,4363,4722
6,4363,4753
6,4363,4716
6,4363,5419
6,4363,5140
6,4363,4568
6,4363,4245
6,4363,4816
6,4363,5033
6,4363,4530
6,4363,4454
6,4363,3916
6,4363,5332
6,4363,4003
6,4363,4459
6,4363,4380
6,4363,4360
6,4363,4365
6,4363,4323
6,4363,4237
6,4363,4209
6,4363,4099
6,4363,4759
6,4363,4111
6,4363,5389
6,4363,5267
6,4363,5041
6,4252,3770
6,4252,4448
6,4252,4324
6,4252,4902
6,4252,4938
6,4252,4868
6,4252,4722
6,4252,4753
6,4252,4716
6,4252,5419
6,4252,5140
6,4252,4568
6,4252,4245
6,4252,4816
6,4252,5033
6,4252,4530
6,4252,4454
6,4252,3916
6,4252,5332
6,4252,4003
6,4252,4459
6,4252,4380
6,4252,4360
6,4252,4365
6,4252,4323
6,4252,4237
6,4252,4209
6,4252,4099
6,4252,4759
6,4252,4111
6,4252,5389
6,4252,5267
6,4252,5041
6,4141,3770
6,4141,4448
6,4141,4324
6,4141,4902
6,4141,4938
6,4141,4868
6,4141,4722
6,4141,4753
6,4141,4716
6,4141,5419
6,4141,5140
6,4141,4568
6,4141,4245
6,4141,4816
6,4141,5033
6,4141,4530
6,4141,4454
6,4141,3916
6,4141,5332
6,4141,4003
6,4141,4459
6,4141,4380
6,4141,4360
6,4141,4365
6,4141,4323
6,4141,4237
6,4141,4209
6,4141,4099
6,4141,4759
6,4141,4111
6,4141,5389
6,4141,5267
6,4141,5041
6,4224,3770
6,4224,4448
6,4224,4324
6,4224,4902
6,4224,4938
6,4224,4868
6,4224,4722
6,4224,4753
6,4224,4716
6,4224,5419
6,4224,5140
6,4224,4568
6,4224,4245
6,4224,4816
6,4224,5033
6,4224,4530
6,4224,4454
6,4224,3916
6,4224,5332
6,4224,4003
6,4224,4459
6,4224,4380
6,4224,4360
6,4224,4365
6,4224,4323
6,4224,4237
6,4224,4209
6,4224,4099
6,4224,4759
6,4224,4111
6,4224,5389
6,4224,5267
6,4224,5041
6,5440,3770
6,5440,4448
6,5440,4324
6,5440,4902
6,5440,4938
6,5440,4868
6,5440,4722
6,5440,4753
6,5440,4716
6,5440,5419
6,5440,5140
6,5440,4568
6,5440,4245
6,5440,4816
6,5440,5033
6,5440,4530
6,5440,4454
6,5440,3916
6,5440,5332
6,5440,4003
6,5440,4459
6,5440,4380
6,5440,4360
6,5440,4365
6,5440,4323
6,5440,4237
6,5440,4209
6,5440,4099
6,5440,4759
6,5440,4111
6,5440,5389
6,5440,5267
6,5440,5041
6,5434,3770
6,5434,4448
6,5434,4324
6,5434,4902
6,5434,4938
6,5434,4868
6,5434,4722
6,5434,4753
6,5434,4716
6,5434,5419
6,5434,5140
6,5434,4568
6,5434,4245
6,5434,4816
6,5434,5033
6,5434,4530
6,5434,4454
6,5434,3916
6,5434,5332
6,5434,4003
6,5434,4459
6,5434,4380
6,5434,4360
6,5434,4365
6,5434,4323
6,5434,4237
6,5434,4209
6,5434,4099
6,5434,4759
6,5434,4111
6,5434,5389
6,5434,5267
6,5434,5041
6,5461,3770
6,5461,4448
6,5461,4324
6,5461,4902
6,5461,4938
6,5461,4868
6,5461,4722
6,5461,4753
6,5461,4716
6,5461,5419
6,5461,5140
6,5461,4568
6,5461,4245
6,5461,4816
6,5461,5033
6,5461,4530
6,5461,4454
6,5461,3916
6,5461,5332
6,5461,4003
6,5461,4459
6,5461,4380
6,5461,4360
6,5461,4365
6,5461,4323
6,5461,4237
6,5461,4209
6,5461,4099
6,5461,4759
6,5461,4111
6,5461,5389
6,5461,5267
6,5461,5041
6,5477,3770
6,5477,4448
6,5477,4324
6,5477,4902
6,5477,4938
6,5477,4868
6,5477,4722
6,5477,4753
6,5477,4716
6,5477,5419
6,5477,5140
6,5477,4568
6,5477,4245
6,5477,4816
6,5477,5033
6,5477,4530
6,5477,4454
6,5477,3916
6,5477,5332
6,5477,4003
6,5477,4459
6,5477,4380
6,5477,4360
6,5477,4365
6,5477,4323
6,5477,4237
6,5477,4209
6,5477,4099
6,5477,4759
6,5477,4111
6,5477,5389
6,5477,5267
6,5477,5041
6,5354,3770
6,5354,4448
6,5354,4324
6,5354,4902
6,5354,4938
6,5354,4868
6,5354,4722
6,5354,4753
6,5354,4716
6,5354,5419
6,5354,5140
6,5354,4568
6,5354,4245
6,5354,4816
6,5354,5033
6,5354,4530
6,5354,4454
6,5354,3916
6,5354,5332
6,5354,4003
6,5354,4459
6,5354,4380
6,5354,4360
6,5354,4365
6,5354,4323
6,5354,4237
6,5354,4209
6,5354,4099
6,5354,4759
6,5354,4111
6,5354,5389
6,5354,5267
6,5354,5041
6,5450,3770
6,5450,4448
6,5450,4324
6,5450,4902
6,5450,4938
6,5450,4868
6,5450,4722
6,5450,4753
6,5450,4716
6,5450,5419
6,5450,5140
6,5450,4568
6,5450,4245
6,5450,4816
6,5450,5033
6,5450,4530
6,5450,4454
6,5450,3916
6,5450,5332
6,5450,4003
6,5450,4459
6,5450,4380
6,5450,4360
6,5450,4365
6,5450,4323
6,5450,4237
6,5450,4209
6,5450,4099
6,5450,4759
6,5450,4111
6,5450,5389
6,5450,5267
6,5450,5041
6,5411,3770
6,5411,4448
6,5411,4324
6,5411,4902
6,5411,4938
6,5411,4868
6,5411,4722
6,5411,4753
6,5411,4716
6,5411,5419
6,5411,5140
6,5411,4568
6,5411,4245
6,5411,4816
6,5411,5033
6,5411,4530
6,5411,4454
6,5411,3916
6,5411,5332
6,5411,4003
6,5411,4459
6,5411,4380
6,5411,4360
6,5411,4365
6,5411,4323
6,5411,4237
6,5411,4209
6,5411,4099
6,5411,4759
6,5411,4111
6,5411,5389
6,5411,5267
6,5411,5041
6,5265,3770
6,5265,4448
6,5265,4324
6,5265,4902
6,5265,4938
6,5265,4868
6,5265,4722
6,5265,4753
6,5265,4716
6,5265,5419
6,5265,5140
6,5265,4568
6,5265,4245
6,5265,4816
6,5265,5033
6,5265,4530
6,5265,4454
6,5265,3916
6,5265,5332
6,5265,4003
6,5265,4459
6,5265,4380
6,5265,4360
6,5265,4365
6,5265,4323
6,5265,4237
6,5265,4209
6,5265,4099
6,5265,4759
6,5265,4111
6,5265,5389
6,5265,5267
6,5265,5041
6,5395,3770
6,5395,4448
6,5395,4324
6,5395,4902
6,5395,4938
6,5395,4868
6,5395,4722
6,5395,4753
6,5395,4716
6,5395,5419
6,5395,5140
6,5395,4568
6,5395,4245
6,5395,4816
6,5395,5033
6,5395,4530
6,5395,4454
6,5395,3916
6,5395,5332
6,5395,4003
6,5395,4459
6,5395,4380
6,5395,4360
6,5395,4365
6,5395,4323
6,5395,4237
6,5395,4209
6,5395,4099
6,5395,4759
6,5395,4111
6,5395,5389
6,5395,5267
6,5395,5041
6,5261,3770
6,5261,4448
6,5261,4324
6,5261,4902
6,5261,4938
6,5261,4868
6,5261,4722
6,5261,4753
6,5261,4716
6,5261,5419
6,5261,5140
6,5261,4568
6,5261,4245
6,5261,4816
6,5261,5033
6,5261,4530
6,5261,4454
6,5261,3916
6,5261,5332
6,5261,4003
6,5261,4459
6,5261,4380
6,5261,4360
6,5261,4365
6,5261,4323
6,5261,4237
6,5261,4209
6,5261,4099
6,5261,4759
6,5261,4111
6,5261,5389
6,5261,5267
6,5261,5041
6,5169,3770
6,5169,4448
6,5169,4324
6,5169,4902
6,5169,4938
6,5169,4868
6,5169,4722
6,5169,4753
6,5169,4716
6,5169,5419
6,5169,5140
6,5169,4568
6,5169,4245
6,5169,4816
6,5169,5033
6,5169,4530
6,5169,4454
6,5169,3916
6,5169,5332
6,5169,4003
6,5169,4459
6,5169,4380
6,5169,4360
6,5169,4365
6,5169,4323
6,5169,4237
6,5169,4209
6,5169,4099
6,5169,4759
6,5169,4111
6,5169,5389
6,5169,5267
6,5169,5041
6,5000,3770
6,5000,4448
6,5000,4324
6,5000,4902
6,5000,4938
6,5000,4868
6,5000,4722
6,5000,4753
6,5000,4716
6,5000,5419
6,5000,5140
6,5000,4568
6,5000,4245
6,5000,4816
6,5000,5033
6,5000,4530
6,5000,4454
6,5000,3916
6,5000,5332
6,5000,4003
6,5000,4459
6,5000,4380
6,5000,4360
6,5000,4365
6,5000,4323
6,5000,4237
6,5000,4209
6,5000,4099
6,5000,4759
6,5000,4111
6,5000,5389
6,5000,5267
6,5000,5041
6,4701,3770
6,4701,4448
6,4701,4324
6,4701,4902
6,4701,4938
6,4701,4868
6,4701,4722
6,4701,4753
6,4701,4716
6,4701,5419
6,4701,5140
6,4701,4568
6,4701,4245
6,4701,4816
6,4701,5033
6,4701,4530
6,4701,4454
6,4701,3916
6,4701,5332
6,4701,4003
6,4701,4459
6,4701,4380
6,4701,4360
6,4701,4365
6,4701,4323
6,4701,4237
6,4701,4209
6,4701,4099
6,4701,4759
6,4701,4111
6,4701,5389
6,4701,5267
6,4701,5041
6,5472,3770
6,5472,4448
6,5472,4324
6,5472,4902
6,5472,4938
6,5472,4868
6,5472,4722
6,5472,4753
6,5472,4716
6,5472,5419
6,5472,5140
6,5472,4568
6,5472,4245
6,5472,4816
6,5472,5033
6,5472,4530
6,5472,4454
6,5472,3916
6,5472,5332
6,5472,4003
6,5472,4459
6,5472,4380
6,5472,4360
6,5472,4365
6,5472,4323
6,5472,4237
6,5472,4209
6,5472,4099
6,5472,4759
6,5472,4111
6,5472,5389
6,5472,5267
6,5472,5041
6,5037,3770
6,5037,4448
6,5037,4324
6,5037,4902
6,5037,4938
6,5037,4868
6,5037,4722
6,5037,4753
6,5037,4716
6,5037,5419
6,5037,5140
6,5037,4568
6,5037,4245
6,5037,4816
6,5037,5033
6,5037,4530
6,5037,4454
6,5037,3916
6,5037,5332
6,5037,4003
6,5037,4459
6,5037,4380
6,5037,4360
6,5037,4365
6,5037,4323
6,5037,4237
6,5037,4209
6,5037,4099
6,5037,4759
6,5037,4111
6,5037,5389
6,5037,5267
6,5037,5041
6,4538,3770
6,4538,4448
6,4538,4324
6,4538,4902
6,4538,4938
6,4538,4868
6,4538,4722
6,4538,4753
6,4538,4716
6,4538,5419
6,4538,5140
6,4538,4568
6,4538,4245
6,4538,4816
6,4538,5033
6,4538,4530
6,4538,4454
6,4538,3916
6,4538,5332
6,4538,4003
6,4538,4459
6,4538,4380
6,4538,4360
6,4538,4365
6,4538,4323
6,4538,4237
6,4538,4209
6,4538,4099
6,4538,4759
6,4538,4111
6,4538,5389
6,4538,5267
6,4538,5041
6,4924,3770
6,4924,4448
6,4924,4324
6,4924,4902
6,4924,4938
6,4924,4868
6,4924,4722
6,4924,4753
6,4924,4716
6,4924,5419
6,4924,5140
6,4924,4568
6,4924,4245
6,4924,4816
6,4924,5033
6,4924,4530
6,4924,4454
6,4924,3916
6,4924,5332
6,4924,4003
6,4924,4459
6,4924,4380
6,4924,4360
6,4924,4365
6,4924,4323
6,4924,4237
6,4924,4209
6,4924,4099
6,4924,4759
6,4924,4111
6,4924,5389
6,4924,5267
6,4924,5041
6,4015,3770
6,4015,4448
6,4015,4324
6,4015,4902
6,4015,4938
6,4015,4868
6,4015,4722
6,4015,4753
6,4015,4716
6,4015,5419
6,4015,5140
6,4015,4568
6,4015,4245
6,4015,4816
6,4015,5033
6,4015,4530
6,4015,4454
6,4015,3916
6,4015,5332
6,4015,4003
6,4015,4459
6,4015,4380
6,4015,4360
6,4015,4365
6,4015,4323
6,4015,4237
6,4015,4209
6,4015,4099
6,4015,4759
6,4015,4111
6,4015,5389
6,4015,5267
6,4015,5041
6,4150,3770
6,4150,4448
6,4150,4324
6,4150,4902
6,4150,4938
6,4150,4868
6,4150,4722
6,4150,4753
6,4150,4716
6,4150,5419
6,4150,5140
6,4150,4568
6,4150,4245
6,4150,4816
6,4150,5033
6,4150,4530
6,4150,4454
6,4150,3916
6,4150,5332
6,4150,4003
6,4150,4459
6,4150,4380
6,4150,4360
6,4150,4365
6,4150,4323
6,4150,4237
6,4150,4209
6,4150,4099
6,4150,4759
6,4150,4111
6,4150,5389
6,4150,5267
6,4150,5041
6,5202,3770
6,5202,4448
6,5202,4324
6,5202,4902
6,5202,4938
6,5202,4868
6,5202,4722
6,5202,4753
6,5202,4716
6,5202,5419
6,5202,5140
6,5202,4568
6,5202,4245
6,5202,4816
6,5202,5033
6,5202,4530
6,5202,4454
6,5202,3916
6,5202,5332
6,5202,4003
6,5202,4459
6,5202,4380
6,5202,4360
6,5202,4365
6,5202,4323
6,5202,4237
6,5202,4209
6,5202,4099
6,5202,4759
6,5202,4111
6,5202,5389
6,5202,5267
6,5202,5041
7,7671,8129
7,7671,7983
7,7671,7965
7,7671,7416
7,7671,7405
7,7671,8090
7,7671,7933
7,7671,7702
7,7671,7447
7,7671,7899
7,7671,7766
7,7671,7088
7,7671,7454
7,7671,7856
7,7671,8034
7,7671,8011
7,7671,7475
7,7671,7815
7,7671,6719
7,7671,7463
7,7671,6974
7,7671,7392
7,7671,7884
7,7671,7999
7,7671,7580
7,7671,6999
7,7671,7809
7,7671,7394
7,7671,6761
7,7671,7844
7,7671,8010
7,7671,6952
7,7671,7509
7,7671,7331
7,7671,7001
7,7671,6158
7,7671,6628
7,7671,6299
7,7671,6434
7,7671,7555
7,7671,6508
7,7671,6755
7,7671,8042
7,7671,8043
7,7671,7956
7,7671,7390
7,7671,8068
7,7671,8031
7,7671,7660
7,7671,7520
7,7671,7609
7,7671,7735
7,7671,7594
7,7671,6314
7,7671,7558
7,7671,7903
7,7671,7634
